ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
PV,2020-10-23,1001,929,0,72,0
RI,2020-10-23,190,185,0,5,0
VC,2020-10-23,1430,1350,0,80,0
AN,2020-10-24,3352,2496,0,856,0
AR,2020-10-24,950,657,0,293,0
AS,2020-10-24,345,345,0,0,0
CB,2020-10-24,171,171,0,0,0
CE,2020-10-24,57,30,0,27,0
CL,2020-10-24,1433,1256,0,177,0
CM,2020-10-24,754,625,0,129,0
CN,2020-10-24,123,117,0,6,0
CT,2020-10-24,3272,3272,0,0,0
EX,2020-10-24,458,399,5,53,1
GA,2020-10-24,705,691,0,14,0
IB,2020-10-24,185,178,0,7,0
MC,2020-10-24,789,655,1,131,2
MD,2020-10-24,1158,640,0,518,0
ML,2020-10-24,88,82,0,6,0
NC,2020-10-24,577,515,0,62,0
PV,2020-10-24,1135,1050,0,85,0
RI,2020-10-24,158,146,0,12,0
VC,2020-10-24,1253,1159,0,94,0
AN,2020-10-25,2311,1606,0,705,0
AR,2020-10-25,888,601,0,287,0
AS,2020-10-25,409,409,0,0,0
CB,2020-10-25,174,174,0,0,0
CE,2020-10-25,49,20,0,29,0
CL,2020-10-25,1504,1300,0,204,0
CM,2020-10-25,829,696,0,133,0
CN,2020-10-25,76,72,0,4,0
CT,2020-10-25,2976,2975,0,1,0
EX,2020-10-25,384,327,1,56,0
GA,2020-10-25,647,637,0,10,0
IB,2020-10-25,176,173,0,3,0
MC,2020-10-25,659,516,2,139,2
MD,2020-10-25,1094,554,0,540,0
ML,2020-10-25,55,46,0,9,0
NC,2020-10-25,508,434,0,74,0
PV,2020-10-25,1209,1141,0,68,0
RI,2020-10-25,134,130,0,4,0
VC,2020-10-25,1022,917,0,105,0
AN,2020-10-26,3886,2453,0,1433,0
AR,2020-10-26,1147,760,0,387,0
AS,2020-10-26,444,444,0,0,0
CB,2020-10-26,169,169,0,0,0
CE,2020-10-26,69,26,0,43,0
CL,2020-10-26,1927,1670,0,257,0
CM,2020-10-26,1072,888,0,184,0
CN,2020-10-26,123,118,0,5,0
CT,2020-10-26,4941,4934,0,6,1
EX,2020-10-26,546,460,1,85,0
GA,2020-10-26,757,736,0,21,0
IB,2020-10-26,249,245,1,3,0
MC,2020-10-26,801,594,4,202,1
MD,2020-10-26,2144,980,0,1164,0
ML,2020-10-26,79,51,0,28,0
NC,2020-10-26,548,440,0,108,0
PV,2020-10-26,1331,1255,0,76,0
RI,2020-10-26,181,171,0,10,0
VC,2020-10-26,1488,1371,0,117,0
AN,2020-10-27,4488,2954,0,1534,0
AR,2020-10-27,1029,666,0,363,0
AS,2020-10-27,418,418,0,0,0
CB,2020-10-27,166,166,0,0,0
CE,2020-10-27,65,36,0,29,0
CL,2020-10-27,2014,1753,0,261,0
CM,2020-10-27,1057,846,0,211,0
CN,2020-10-27,113,104,0,9,0
CT,2020-10-27,5089,5080,0,8,1
EX,2020-10-27,476,366,0,110,0
GA,2020-10-27,825,809,0,16,0
IB,2020-10-27,189,184,0,5,0
MC,2020-10-27,879,678,4,197,0
MD,2020-10-27,2211,1252,0,959,0
ML,2020-10-27,82,48,0,34,0
NC,2020-10-27,452,371,0,81,0
PV,2020-10-27,1439,1353,0,86,0
RI,2020-10-27,186,176,0,10,0
VC,2020-10-27,1595,1449,0,146,0
AN,2020-10-28,4659,3211,0,1448,0
AR,2020-10-28,967,631,0,336,0
AS,2020-10-28,292,292,0,0,0
CB,2020-10-28,209,209,0,0,0
CE,2020-10-28,75,35,0,40,0
CL,2020-10-28,1817,1645,0,171,1
CM,2020-10-28,1116,915,0,201,0
CN,2020-10-28,129,122,0,7,0
CT,2020-10-28,4809,4801,0,8,0
EX,2020-10-28,494,408,1,84,1
GA,2020-10-28,745,734,0,11,0
IB,2020-10-28,191,185,0,6,0
MC,2020-10-28,853,661,3,189,0
MD,2020-10-28,1941,1065,0,876,0
ML,2020-10-28,88,59,0,29,0
NC,2020-10-28,475,385,0,90,0
PV,2020-10-28,1141,1045,0,96,0
RI,2020-10-28,173,166,0,6,1
VC,2020-10-28,1575,1440,0,135,0
AN,2020-10-29,4478,3060,0,1418,0
AR,2020-10-29,958,651,0,307,0
AS,2020-10-29,205,205,0,0,0
CB,2020-10-29,166,166,0,0,0
CE,2020-10-29,70,20,0,50,0
CL,2020-10-29,1510,1318,0,192,0
CM,2020-10-29,971,811,0,160,0
CN,2020-10-29,118,115,0,3,0
CT,2020-10-29,4463,4461,0,2,0
EX,2020-10-29,572,435,2,131,4
GA,2020-10-29,630,619,0,11,0
IB,2020-10-29,149,144,0,5,0
MC,2020-10-29,812,609,3,199,1
MD,2020-10-29,1910,1065,0,845,0
ML,2020-10-29,78,42,0,36,0
NC,2020-10-29,484,402,0,82,0
PV,2020-10-29,947,829,0,118,0
RI,2020-10-29,178,170,0,8,0
VC,2020-10-29,1523,1435,0,88,0
AN,2020-10-30,4577,3123,0,1454,0
AR,2020-10-30,964,653,0,311,0
AS,2020-10-30,243,243,0,0,0
CB,2020-10-30,238,238,0,0,0
CE,2020-10-30,62,15,0,47,0
CL,2020-10-30,1541,1315,0,226,0
CM,2020-10-30,868,691,0,177,0
CN,2020-10-30,118,110,0,8,0
CT,2020-10-30,4826,4818,0,8,0
EX,2020-10-30,504,396,0,107,1
GA,2020-10-30,558,545,0,13,0
IB,2020-10-30,139,136,0,3,0
MC,2020-10-30,925,712,4,209,0
MD,2020-10-30,1995,1116,0,879,0
ML,2020-10-30,92,47,0,45,0
NC,2020-10-30,428,329,0,99,0
PV,2020-10-30,1128,978,0,150,0
RI,2020-10-30,204,194,0,10,0
VC,2020-10-30,1680,1582,0,98,0
AN,2020-10-31,3234,2250,0,984,0
AR,2020-10-31,846,549,0,297,0
AS,2020-10-31,289,289,0,0,0
CB,2020-10-31,220,220,0,0,0
CE,2020-10-31,49,19,0,30,0
CL,2020-10-31,1398,1206,0,192,0
CM,2020-10-31,690,565,0,125,0
CN,2020-10-31,131,127,0,4,0
CT,2020-10-31,3131,3129,0,2,0
EX,2020-10-31,380,308,0,71,1
GA,2020-10-31,648,631,0,17,0
IB,2020-10-31,95,93,0,2,0
MC,2020-10-31,874,670,2,201,1
MD,2020-10-31,1216,606,0,610,0
ML,2020-10-31,54,35,0,19,0
NC,2020-10-31,416,309,0,107,0
PV,2020-10-31,1267,1172,0,95,0
RI,2020-10-31,175,170,0,5,0
VC,2020-10-31,1344,1266,0,78,0
AN,2020-11-01,2892,1854,0,1038,0
AR,2020-11-01,746,468,0,278,0
AS,2020-11-01,435,435,0,0,0
CB,2020-11-01,184,184,0,0,0
CE,2020-11-01,68,13,0,55,0
CL,2020-11-01,1486,1248,1,237,0
CM,2020-11-01,628,490,0,138,0
CN,2020-11-01,133,126,0,7,0
CT,2020-11-01,2725,2724,0,1,0
EX,2020-11-01,381,279,0,102,0
GA,2020-11-01,664,640,0,24,0
IB,2020-11-01,245,238,0,7,0
MC,2020-11-01,732,544,1,187,0
MD,2020-11-01,1139,600,0,539,0
ML,2020-11-01,41,25,0,16,0
NC,2020-11-01,418,315,0,103,0
PV,2020-11-01,1366,1214,0,152,0
RI,2020-11-01,151,145,0,6,0
VC,2020-11-01,1159,1074,0,85,0
AN,2020-11-02,2584,1566,0,1018,0
AR,2020-11-02,775,473,0,302,0
AS,2020-11-02,584,584,0,0,0
CB,2020-11-02,268,268,0,0,0
CE,2020-11-02,54,19,0,35,0
CL,2020-11-02,1485,1266,0,219,0
CM,2020-11-02,975,783,0,192,0
CN,2020-11-02,141,133,0,8,0
CT,2020-11-02,4545,4537,0,7,1
EX,2020-11-02,418,346,0,71,1
GA,2020-11-02,722,709,0,13,0
IB,2020-11-02,340,319,1,20,0
MC,2020-11-02,888,627,1,260,0
MD,2020-11-02,1221,624,0,597,0
ML,2020-11-02,43,18,0,25,0
NC,2020-11-02,419,290,0,129,0
PV,2020-11-02,1422,1260,0,162,0
RI,2020-11-02,177,174,0,3,0
VC,2020-11-02,1645,1483,0,162,0
AN,2020-11-03,3929,2043,0,1886,0
AR,2020-11-03,923,543,0,380,0
AS,2020-11-03,558,558,0,0,0
CB,2020-11-03,240,240,0,0,0
CE,2020-11-03,56,12,0,44,0
CL,2020-11-03,1887,1588,0,299,0
CM,2020-11-03,983,757,0,226,0
CN,2020-11-03,172,162,0,10,0
CT,2020-11-03,4275,4268,0,7,0
EX,2020-11-03,407,310,2,95,0
GA,2020-11-03,573,564,0,9,0
IB,2020-11-03,328,308,0,20,0
MC,2020-11-03,949,689,3,256,1
MD,2020-11-03,2168,1074,0,1094,0
ML,2020-11-03,52,31,0,21,0
NC,2020-11-03,332,220,0,112,0
PV,2020-11-03,1369,1170,0,199,0
RI,2020-11-03,199,192,0,7,0
VC,2020-11-03,1580,1444,0,136,0
AN,2020-11-04,4384,2744,0,1640,0
AR,2020-11-04,854,539,0,315,0
AS,2020-11-04,290,290,0,0,0
CB,2020-11-04,186,186,0,0,0
CE,2020-11-04,54,15,0,39,0
CL,2020-11-04,1756,1527,1,228,0
CM,2020-11-04,1015,844,0,171,0
CN,2020-11-04,126,119,0,7,0
CT,2020-11-04,3740,3733,0,7,0
EX,2020-11-04,477,364,0,113,0
GA,2020-11-04,568,550,0,18,0
IB,2020-11-04,282,267,5,10,0
MC,2020-11-04,898,658,1,239,0
MD,2020-11-04,2033,1151,0,882,0
ML,2020-11-04,39,21,0,18,0
NC,2020-11-04,343,226,0,117,0
PV,2020-11-04,1232,1060,0,172,0
RI,2020-11-04,200,197,0,3,0
VC,2020-11-04,1605,1481,0,124,0
AN,2020-11-05,4266,2817,0,1449,0
AR,2020-11-05,707,438,0,269,0
AS,2020-11-05,468,468,0,0,0
CB,2020-11-05,241,241,0,0,0
CE,2020-11-05,51,9,0,42,0
CL,2020-11-05,1563,1347,0,215,1
CM,2020-11-05,850,693,0,157,0
CN,2020-11-05,134,125,0,9,0
CT,2020-11-05,3698,3680,0,18,0
EX,2020-11-05,480,380,0,100,0
GA,2020-11-05,479,466,0,13,0
IB,2020-11-05,252,235,2,15,0
MC,2020-11-05,846,663,3,180,0
MD,2020-11-05,1766,1005,0,761,0
ML,2020-11-05,39,17,0,22,0
NC,2020-11-05,277,185,0,92,0
PV,2020-11-05,1198,982,0,216,0
RI,2020-11-05,179,176,0,3,0
VC,2020-11-05,1633,1479,0,154,0
AN,2020-11-06,4401,2850,0,1551,0
AR,2020-11-06,757,494,0,263,0
AS,2020-11-06,294,292,0,2,0
CB,2020-11-06,226,226,0,0,0
CE,2020-11-06,55,9,0,46,0
CL,2020-11-06,1535,1265,1,269,0
CM,2020-11-06,891,717,0,174,0
CN,2020-11-06,137,124,0,13,0
CT,2020-11-06,3498,3487,0,11,0
EX,2020-11-06,397,293,0,104,0
GA,2020-11-06,472,458,0,14,0
IB,2020-11-06,209,185,1,23,0
MC,2020-11-06,821,626,1,194,0
MD,2020-11-06,1934,1094,0,840,0
ML,2020-11-06,38,17,0,21,0
NC,2020-11-06,265,194,0,71,0
PV,2020-11-06,1172,919,0,253,0
RI,2020-11-06,192,189,0,3,0
VC,2020-11-06,1646,1470,0,176,0
AN,2020-11-07,3219,2226,0,993,0
AR,2020-11-07,723,543,0,180,0
AS,2020-11-07,524,522,0,2,0
CB,2020-11-07,246,246,0,0,0
CE,2020-11-07,41,13,0,28,0
CL,2020-11-07,1543,1301,0,242,0
CM,2020-11-07,609,482,0,127,0
CN,2020-11-07,123,101,0,22,0
CT,2020-11-07,2161,2155,0,5,1
EX,2020-11-07,286,219,0,67,0
GA,2020-11-07,488,469,0,19,0
IB,2020-11-07,227,211,0,16,0
MC,2020-11-07,761,572,1,187,1
MD,2020-11-07,1240,651,0,589,0
ML,2020-11-07,32,21,0,11,0
NC,2020-11-07,234,173,0,61,0
PV,2020-11-07,1204,1026,0,178,0
RI,2020-11-07,147,140,0,7,0
VC,2020-11-07,1382,1211,0,171,0
AN,2020-11-08,2194,1420,0,774,0
AR,2020-11-08,440,266,0,174,0
AS,2020-11-08,609,608,0,1,0
CB,2020-11-08,238,238,0,0,0
CE,2020-11-08,32,6,0,26,0
CL,2020-11-08,1264,1031,0,233,0
CM,2020-11-08,543,414,0,129,0
CN,2020-11-08,99,70,0,29,0
CT,2020-11-08,1583,1579,0,4,0
EX,2020-11-08,297,229,0,68,0
GA,2020-11-08,510,501,0,9,0
IB,2020-11-08,150,124,0,26,0
MC,2020-11-08,511,357,0,153,1
MD,2020-11-08,1116,553,0,563,0
ML,2020-11-08,23,16,0,7,0
NC,2020-11-08,209,138,0,71,0
PV,2020-11-08,1207,1014,0,193,0
RI,2020-11-08,125,122,1,2,0
VC,2020-11-08,1064,921,0,143,0
AN,2020-11-09,3469,2014,0,1455,0
AR,2020-11-09,615,402,0,213,0
AS,2020-11-09,674,672,0,2,0
CB,2020-11-09,233,233,0,0,0
CE,2020-11-09,31,6,0,25,0
CL,2020-11-09,1787,1477,0,310,0
CM,2020-11-09,721,556,0,165,0
CN,2020-11-09,123,72,0,50,1
CT,2020-11-09,2877,2870,0,6,1
EX,2020-11-09,339,255,0,84,0
GA,2020-11-09,651,630,0,21,0
IB,2020-11-09,246,210,1,35,0
MC,2020-11-09,696,495,0,201,0
MD,2020-11-09,1421,685,0,736,0
ML,2020-11-09,41,20,0,21,0
NC,2020-11-09,229,144,0,85,0
PV,2020-11-09,1326,1036,0,290,0
RI,2020-11-09,147,141,0,6,0
VC,2020-11-09,1403,1181,0,222,0
AN,2020-11-10,3872,2560,0,1312,0
AR,2020-11-10,563,366,0,197,0
AS,2020-11-10,801,791,0,10,0
CB,2020-11-10,196,196,0,0,0
CE,2020-11-10,39,7,0,32,0
CL,2020-11-10,1727,1480,0,247,0
CM,2020-11-10,785,610,0,175,0
CN,2020-11-10,123,86,0,37,0
CT,2020-11-10,3086,3077,0,9,0
EX,2020-11-10,347,261,0,86,0
GA,2020-11-10,610,589,0,21,0
IB,2020-11-10,215,184,0,31,0
MC,2020-11-10,666,501,2,162,1
MD,2020-11-10,1682,838,0,844,0
ML,2020-11-10,36,20,0,16,0
NC,2020-11-10,209,143,0,66,0
PV,2020-11-10,1086,799,0,287,0
RI,2020-11-10,176,169,0,6,1
VC,2020-11-10,1375,1181,0,194,0
AN,2020-11-11,3831,2552,0,1279,0
AR,2020-11-11,563,377,0,186,0
AS,2020-11-11,443,431,0,12,0
CB,2020-11-11,188,188,0,0,0
CE,2020-11-11,24,5,0,19,0
CL,2020-11-11,1391,1198,0,193,0
CM,2020-11-11,751,597,0,154,0
CN,2020-11-11,131,86,0,44,1
CT,2020-11-11,2398,2384,0,14,0
EX,2020-11-11,367,297,0,70,0
GA,2020-11-11,521,504,0,17,0
IB,2020-11-11,184,160,0,24,0
MC,2020-11-11,667,530,1,136,0
MD,2020-11-11,1548,840,0,708,0
ML,2020-11-11,29,18,0,11,0
NC,2020-11-11,236,142,0,94,0
PV,2020-11-11,1091,798,0,293,0
RI,2020-11-11,136,136,0,0,0
VC,2020-11-11,1544,1369,0,175,0
AN,2020-11-12,3721,2602,0,1119,0
AR,2020-11-12,506,368,0,138,0
AS,2020-11-12,247,240,0,7,0
CB,2020-11-12,149,149,0,0,0
CE,2020-11-12,30,8,0,22,0
CL,2020-11-12,1210,1020,0,190,0
CM,2020-11-12,644,505,0,139,0
CN,2020-11-12,108,76,0,32,0
CT,2020-11-12,2203,2198,0,4,1
EX,2020-11-12,301,219,0,82,0
GA,2020-11-12,475,461,0,14,0
IB,2020-11-12,192,172,1,19,0
MC,2020-11-12,554,428,0,126,0
MD,2020-11-12,1339,731,0,608,0
ML,2020-11-12,21,11,0,10,0
NC,2020-11-12,201,125,0,76,0
PV,2020-11-12,877,607,0,270,0
RI,2020-11-12,114,110,0,4,0
VC,2020-11-12,1385,1210,0,175,0
AN,2020-11-13,3785,2607,0,1178,0
AR,2020-11-13,477,328,0,149,0
AS,2020-11-13,296,275,0,21,0
CB,2020-11-13,230,230,0,0,0
CE,2020-11-13,19,4,0,15,0
CL,2020-11-13,1084,842,0,242,0
CM,2020-11-13,664,534,0,130,0
CN,2020-11-13,120,81,0,39,0
CT,2020-11-13,2221,2205,0,15,1
EX,2020-11-13,235,167,1,67,0
GA,2020-11-13,463,448,0,15,0
IB,2020-11-13,195,174,1,20,0
MC,2020-11-13,501,368,0,130,3
MD,2020-11-13,1442,824,0,618,0
ML,2020-11-13,27,15,0,12,0
NC,2020-11-13,175,121,0,54,0
PV,2020-11-13,861,543,0,318,0
RI,2020-11-13,133,128,0,5,0
VC,2020-11-13,1415,1232,0,183,0
AN,2020-11-14,2406,1851,0,555,0
AR,2020-11-14,362,230,0,132,0
AS,2020-11-14,379,366,0,13,0
CB,2020-11-14,250,249,0,1,0
CE,2020-11-14,21,6,0,15,0
CL,2020-11-14,1223,962,0,261,0
CM,2020-11-14,542,456,0,86,0
CN,2020-11-14,117,79,0,38,0
CT,2020-11-14,1409,1409,0,0,0
EX,2020-11-14,260,168,0,92,0
GA,2020-11-14,650,637,0,13,0
IB,2020-11-14,187,158,2,27,0
MC,2020-11-14,452,332,1,119,0
MD,2020-11-14,1066,536,0,530,0
ML,2020-11-14,32,17,0,15,0
NC,2020-11-14,144,101,0,43,0
PV,2020-11-14,830,679,0,151,0
RI,2020-11-14,95,89,0,6,0
VC,2020-11-14,1215,1065,0,150,0
AN,2020-11-15,1687,1155,0,532,0
AR,2020-11-15,324,214,0,110,0
AS,2020-11-15,452,428,0,24,0
CB,2020-11-15,203,203,0,0,0
CE,2020-11-15,25,5,0,20,0
CL,2020-11-15,994,812,0,182,0
CM,2020-11-15,340,238,0,102,0
CN,2020-11-15,103,65,0,38,0
CT,2020-11-15,1044,1044,0,0,0
EX,2020-11-15,124,74,0,49,1
GA,2020-11-15,540,523,0,17,0
IB,2020-11-15,145,114,0,31,0
MC,2020-11-15,310,226,0,84,0
MD,2020-11-15,942,499,0,443,0
ML,2020-11-15,21,10,0,11,0
NC,2020-11-15,134,88,0,46,0
PV,2020-11-15,874,681,0,193,0
RI,2020-11-15,99,96,0,3,0
VC,2020-11-15,834,724,0,110,0
AN,2020-11-16,2759,1625,0,1134,0
AR,2020-11-16,408,253,0,155,0
AS,2020-11-16,328,292,0,36,0
CB,2020-11-16,176,175,0,1,0
CE,2020-11-16,39,9,0,30,0
CL,2020-11-16,1119,829,0,290,0
CM,2020-11-16,625,492,0,133,0
CN,2020-11-16,102,58,0,44,0
CT,2020-11-16,2119,2109,0,10,0
EX,2020-11-16,203,123,0,79,1
GA,2020-11-16,670,652,0,18,0
IB,2020-11-16,247,202,1,44,0
MC,2020-11-16,388,244,0,144,0
MD,2020-11-16,1460,731,0,729,0
ML,2020-11-16,32,15,0,17,0
NC,2020-11-16,152,100,0,52,0
PV,2020-11-16,939,625,0,314,0
RI,2020-11-16,101,96,0,5,0
VC,2020-11-16,1319,1086,0,233,0
AN,2020-11-17,3347,2359,0,988,0
AR,2020-11-17,368,254,0,114,0
AS,2020-11-17,348,332,0,16,0
CB,2020-11-17,155,153,0,2,0
CE,2020-11-17,32,7,0,25,0
CL,2020-11-17,1091,896,0,194,1
CM,2020-11-17,572,473,0,99,0
CN,2020-11-17,129,82,0,47,0
CT,2020-11-17,2007,1994,0,13,0
EX,2020-11-17,243,171,0,71,1
GA,2020-11-17,498,486,0,12,0
IB,2020-11-17,188,176,3,9,0
MC,2020-11-17,430,291,0,139,0
MD,2020-11-17,1313,706,0,607,0
ML,2020-11-17,37,13,0,24,0
NC,2020-11-17,144,101,0,43,0
PV,2020-11-17,867,565,0,302,0
RI,2020-11-17,112,101,0,11,0
VC,2020-11-17,1421,1224,0,197,0
AN,2020-11-18,2784,1943,0,841,0
AR,2020-11-18,447,341,0,106,0
AS,2020-11-18,335,308,0,27,0
CB,2020-11-18,159,159,0,0,0
CE,2020-11-18,26,5,0,21,0
CL,2020-11-18,996,783,0,213,0
CM,2020-11-18,518,431,0,87,0
CN,2020-11-18,113,60,0,53,0
CT,2020-11-18,1709,1702,0,7,0
EX,2020-11-18,208,126,0,82,0
GA,2020-11-18,468,455,0,13,0
IB,2020-11-18,252,221,0,31,0
MC,2020-11-18,351,259,0,92,0
MD,2020-11-18,1215,646,0,569,0
ML,2020-11-18,32,13,0,19,0
NC,2020-11-18,153,102,0,51,0
PV,2020-11-18,687,453,0,234,0
RI,2020-11-18,105,104,0,1,0
VC,2020-11-18,1332,1167,0,165,0
AN,2020-11-19,2389,1728,0,661,0
AR,2020-11-19,305,220,0,85,0
AS,2020-11-19,251,237,0,14,0
CB,2020-11-19,98,98,0,0,0
CE,2020-11-19,20,3,0,17,0
CL,2020-11-19,672,527,0,145,0
CM,2020-11-19,494,404,0,90,0
CN,2020-11-19,95,59,0,36,0
CT,2020-11-19,1390,1384,0,6,0
EX,2020-11-19,189,138,0,51,0
GA,2020-11-19,416,403,0,13,0
IB,2020-11-19,271,237,2,32,0
MC,2020-11-19,273,183,0,90,0
MD,2020-11-19,1030,548,0,482,0
ML,2020-11-19,28,11,0,17,0
NC,2020-11-19,132,91,0,41,0
PV,2020-11-19,554,350,0,204,0
RI,2020-11-19,95,91,0,4,0
VC,2020-11-19,1206,1042,0,164,0
AN,2020-11-20,2334,1636,0,698,0
AR,2020-11-20,327,222,0,105,0
AS,2020-11-20,228,202,0,26,0
CB,2020-11-20,137,136,0,1,0
CE,2020-11-20,16,4,0,12,0
CL,2020-11-20,743,478,0,265,0
CM,2020-11-20,465,396,0,69,0
CN,2020-11-20,109,66,0,43,0
CT,2020-11-20,1530,1523,0,7,0
EX,2020-11-20,167,113,1,53,0
GA,2020-11-20,463,444,0,19,0
IB,2020-11-20,273,249,2,22,0
MC,2020-11-20,243,185,0,58,0
MD,2020-11-20,1182,676,0,506,0
ML,2020-11-20,27,8,0,19,0
NC,2020-11-20,128,101,0,27,0
PV,2020-11-20,559,322,0,237,0
RI,2020-11-20,96,93,0,3,0
VC,2020-11-20,1291,1123,0,168,0
AN,2020-11-21,1622,1281,0,341,0
AR,2020-11-21,262,170,0,92,0
AS,2020-11-21,385,371,0,14,0
CB,2020-11-21,113,112,0,1,0
CE,2020-11-21,19,7,0,12,0
CL,2020-11-21,578,408,0,170,0
CM,2020-11-21,334,257,0,77,0
CN,2020-11-21,110,66,0,44,0
CT,2020-11-21,863,863,0,0,0
EX,2020-11-21,161,115,0,46,0
GA,2020-11-21,392,381,0,11,0
IB,2020-11-21,210,189,0,21,0
MC,2020-11-21,272,207,0,65,0
MD,2020-11-21,884,464,0,420,0
ML,2020-11-21,14,4,0,10,0
NC,2020-11-21,101,67,0,34,0
PV,2020-11-21,585,415,0,170,0
RI,2020-11-21,81,77,0,4,0
VC,2020-11-21,956,816,0,140,0
AN,2020-11-22,1056,707,0,349,0
AR,2020-11-22,166,98,0,68,0
AS,2020-11-22,256,234,0,22,0
CB,2020-11-22,99,96,0,3,0
CE,2020-11-22,13,1,0,12,0
CL,2020-11-22,549,298,0,251,0
CM,2020-11-22,271,186,0,85,0
CN,2020-11-22,111,73,0,37,1
CT,2020-11-22,723,723,0,0,0
EX,2020-11-22,122,75,0,47,0
GA,2020-11-22,391,378,0,13,0
IB,2020-11-22,268,236,1,31,0
MC,2020-11-22,145,103,0,42,0
MD,2020-11-22,805,410,0,395,0
ML,2020-11-22,14,4,0,10,0
NC,2020-11-22,127,98,0,29,0
PV,2020-11-22,430,312,0,118,0
RI,2020-11-22,77,71,0,6,0
VC,2020-11-22,704,585,0,119,0
AN,2020-11-23,1445,937,0,508,0
AR,2020-11-23,281,179,0,102,0
AS,2020-11-23,301,280,0,21,0
CB,2020-11-23,106,105,0,1,0
CE,2020-11-23,10,1,1,8,0
CL,2020-11-23,666,406,0,260,0
CM,2020-11-23,445,339,0,106,0
CN,2020-11-23,129,85,0,41,3
CT,2020-11-23,1359,1349,0,8,2
EX,2020-11-23,217,158,0,59,0
GA,2020-11-23,413,395,0,18,0
IB,2020-11-23,328,278,2,48,0
MC,2020-11-23,232,146,0,86,0
MD,2020-11-23,1119,550,0,569,0
ML,2020-11-23,21,12,0,9,0
NC,2020-11-23,135,97,0,38,0
PV,2020-11-23,592,380,0,212,0
RI,2020-11-23,95,87,0,8,0
VC,2020-11-23,1015,820,0,195,0
AN,2020-11-24,1757,1206,0,551,0
AR,2020-11-24,282,199,0,83,0
AS,2020-11-24,257,236,0,21,0
CB,2020-11-24,112,108,0,4,0
CE,2020-11-24,9,2,0,7,0
CL,2020-11-24,519,317,0,202,0
CM,2020-11-24,457,380,0,77,0
CN,2020-11-24,124,83,0,39,2
CT,2020-11-24,1260,1247,0,13,0
EX,2020-11-24,194,142,1,50,1
GA,2020-11-24,369,351,0,18,0
IB,2020-11-24,268,242,1,25,0
MC,2020-11-24,250,173,1,76,0
MD,2020-11-24,1286,732,0,554,0
ML,2020-11-24,24,11,0,13,0
NC,2020-11-24,113,81,0,32,0
PV,2020-11-24,549,324,0,225,0
RI,2020-11-24,78,73,0,5,0
VC,2020-11-24,1107,950,0,157,0
AN,2020-11-25,1490,1089,0,401,0
AR,2020-11-25,270,175,0,95,0
AS,2020-11-25,153,138,0,15,0
CB,2020-11-25,98,96,0,2,0
CE,2020-11-25,10,2,0,8,0
CL,2020-11-25,462,289,0,173,0
CM,2020-11-25,436,371,0,65,0
CN,2020-11-25,144,103,0,41,0
CT,2020-11-25,1243,1238,0,5,0
EX,2020-11-25,161,121,1,39,0
GA,2020-11-25,341,315,0,26,0
IB,2020-11-25,281,243,1,37,0
MC,2020-11-25,229,176,0,53,0
MD,2020-11-25,1161,655,0,506,0
ML,2020-11-25,14,9,0,5,0
NC,2020-11-25,118,92,0,26,0
PV,2020-11-25,576,338,0,238,0
RI,2020-11-25,92,91,0,1,0
VC,2020-11-25,1044,891,0,153,0
AN,2020-11-26,1364,999,0,365,0
AR,2020-11-26,317,216,0,101,0
AS,2020-11-26,198,184,0,14,0
CB,2020-11-26,99,96,0,3,0
CE,2020-11-26,16,4,0,12,0
CL,2020-11-26,434,246,0,188,0
CM,2020-11-26,355,302,0,53,0
CN,2020-11-26,129,82,0,45,2
CT,2020-11-26,1183,1171,0,11,1
EX,2020-11-26,161,118,1,42,0
GA,2020-11-26,335,306,0,29,0
IB,2020-11-26,249,221,0,28,0
MC,2020-11-26,239,175,0,64,0
MD,2020-11-26,950,516,0,434,0
ML,2020-11-26,11,2,0,9,0
NC,2020-11-26,132,93,0,39,0
PV,2020-11-26,453,264,0,189,0
RI,2020-11-26,61,58,0,3,0
VC,2020-11-26,944,805,0,139,0
AN,2020-11-27,1541,973,0,568,0
AR,2020-11-27,328,189,0,139,0
AS,2020-11-27,140,128,0,12,0
CB,2020-11-27,108,107,0,1,0
CE,2020-11-27,10,2,0,8,0
CL,2020-11-27,620,391,0,229,0
CM,2020-11-27,392,323,0,69,0
CN,2020-11-27,129,95,0,33,1
CT,2020-11-27,1393,1387,0,5,1
EX,2020-11-27,130,89,1,39,1
GA,2020-11-27,307,288,0,19,0
IB,2020-11-27,198,169,1,28,0
MC,2020-11-27,206,160,0,46,0
MD,2020-11-27,1228,741,0,487,0
ML,2020-11-27,15,7,0,8,0
NC,2020-11-27,101,67,0,34,0
PV,2020-11-27,410,193,0,217,0
RI,2020-11-27,89,84,0,5,0
VC,2020-11-27,954,802,0,152,0
AN,2020-11-28,973,717,0,256,0
AR,2020-11-28,315,231,0,84,0
AS,2020-11-28,230,215,0,15,0
CB,2020-11-28,183,181,0,2,0
CE,2020-11-28,13,8,0,5,0
CL,2020-11-28,439,301,0,138,0
CM,2020-11-28,322,271,0,51,0
CN,2020-11-28,131,81,0,49,1
CT,2020-11-28,794,792,0,0,2
EX,2020-11-28,110,66,0,44,0
GA,2020-11-28,332,315,0,17,0
IB,2020-11-28,132,117,0,15,0
